	taxa_id	W	detected_0.9	detected_0.8	detected_0.7	detected_0.6
124	Sutterella_wadsworthensis	0	FALSE	FALSE	FALSE	FALSE
125	Clostridium_sp_AF27_2AA	1	FALSE	FALSE	FALSE	FALSE
126	GGB9634_SGB15093	1	FALSE	FALSE	FALSE	FALSE
127	GGB9707_SGB15229	1	FALSE	FALSE	FALSE	FALSE
128	Roseburia_intestinalis	0	FALSE	FALSE	FALSE	FALSE
129	Oscillospiraceae_bacterium	0	FALSE	FALSE	FALSE	FALSE
130	GGB9760_SGB15374	0	FALSE	FALSE	FALSE	FALSE
131	Butyricimonas_paravirosa	1	FALSE	FALSE	FALSE	FALSE
132	Alistipes_communis	0	FALSE	FALSE	FALSE	FALSE
133	Bifidobacterium_adolescentis	1	FALSE	FALSE	FALSE	FALSE
134	Bifidobacterium_bifidum	0	FALSE	FALSE	FALSE	FALSE
135	Ruminococcus_callidus	0	FALSE	FALSE	FALSE	FALSE
136	Collinsella_aerofaciens	0	FALSE	FALSE	FALSE	FALSE
137	Gemmiger_formicilis	0	FALSE	FALSE	FALSE	FALSE
138	Bacteroides_thetaiotaomicron	0	FALSE	FALSE	FALSE	FALSE
139	Bacteroides_fragilis	0	FALSE	FALSE	FALSE	FALSE
140	GGB9760_SGB15373	0	FALSE	FALSE	FALSE	FALSE
141	Anaerotignum_faecicola	0	FALSE	FALSE	FALSE	FALSE
142	Alistipes_senegalensis	1	FALSE	FALSE	FALSE	FALSE
143	Desulfovibrio_SGB5076	1	FALSE	FALSE	FALSE	FALSE
144	GGB33928_SGB15225	1	FALSE	FALSE	FALSE	FALSE
145	Alistipes_indistinctus	1	FALSE	FALSE	FALSE	FALSE
146	Clostridiales_bacterium	0	FALSE	FALSE	FALSE	FALSE
147	GGB80011_SGB15265	0	FALSE	FALSE	FALSE	FALSE
148	GGB9614_SGB15049	1	FALSE	FALSE	FALSE	FALSE
149	Vescimonas_coprocola	1	FALSE	FALSE	FALSE	FALSE
150	Flavonifractor_plautii	0	FALSE	FALSE	FALSE	FALSE
151	Collinsella_SGB4121	1	FALSE	FALSE	FALSE	FALSE
152	Faecalibacterium_SGB15315	1	FALSE	FALSE	FALSE	FALSE
153	Gemmiger_SGB15295	0	FALSE	FALSE	FALSE	FALSE
154	Dysosmobacter_welbionis	0	FALSE	FALSE	FALSE	FALSE
155	Clostridium_leptum	0	FALSE	FALSE	FALSE	FALSE
156	Eggerthella_lenta	1	FALSE	FALSE	FALSE	FALSE
157	Bifidobacterium_pseudocatenulatum	0	FALSE	FALSE	FALSE	FALSE
158	GGB3278_SGB4328	0	FALSE	FALSE	FALSE	FALSE
159	Lachnospira_pectinoschiza	0	FALSE	FALSE	FALSE	FALSE
160	Anaerobutyricum_soehngenii	0	FALSE	FALSE	FALSE	FALSE
161	GGB51647_SGB4348	0	FALSE	FALSE	FALSE	FALSE
162	Butyricimonas_faecihominis	1	FALSE	FALSE	FALSE	FALSE
163	Lawsonibacter_asaccharolyticus	0	FALSE	FALSE	FALSE	FALSE
164	Dysosmobacter_sp_NSJ_60	1	FALSE	FALSE	FALSE	FALSE
165	Intestinimonas_butyriciproducens	1	FALSE	FALSE	FALSE	FALSE
166	GGB9708_SGB15234	0	FALSE	FALSE	FALSE	FALSE
167	Faecalibacillus_faecis	1	FALSE	FALSE	FALSE	FALSE
168	GGB9524_SGB14924	1	FALSE	FALSE	FALSE	FALSE
169	Ruthenibacterium_lactatiformans	1	FALSE	FALSE	FALSE	FALSE
170	Enterocloster_bolteae	1	FALSE	FALSE	FALSE	FALSE
171	GGB47687_SGB2286	1	FALSE	FALSE	FALSE	FALSE
172	Clostridium_scindens	1	FALSE	FALSE	FALSE	FALSE
173	Ruminococcus_sp_BSD2780120874_150323_B10	0	FALSE	FALSE	FALSE	FALSE
174	GGB3175_SGB4191	1	FALSE	FALSE	FALSE	FALSE
175	GGB4566_SGB6305	1	FALSE	FALSE	FALSE	FALSE
176	Eubacterium_sp_AF34_35BH	1	FALSE	FALSE	FALSE	FALSE
177	Parabacteroides_goldsteinii	1	FALSE	FALSE	FALSE	FALSE
178	Adlercreutzia_equolifaciens	1	FALSE	FALSE	FALSE	FALSE
179	Alistipes_finegoldii	0	FALSE	FALSE	FALSE	FALSE
180	Alistipes_ihumii	1	FALSE	FALSE	FALSE	FALSE
181	Evtepia_gabavorous	1	FALSE	FALSE	FALSE	FALSE
182	Ruminococcus_gnavus	0	FALSE	FALSE	FALSE	FALSE
183	GGB3005_SGB3996	1	FALSE	FALSE	FALSE	FALSE
184	Mediterraneibacter_glycyrrhizinilyticus	1	FALSE	FALSE	FALSE	FALSE
185	Methylobacterium_SGB15164	1	FALSE	FALSE	FALSE	FALSE
186	Clostridiaceae_bacterium_Marseille_Q3526	1	FALSE	FALSE	FALSE	FALSE
187	Clostridium_sp_AT4	1	FALSE	FALSE	FALSE	FALSE
188	Eisenbergiella_massiliensis	1	FALSE	FALSE	FALSE	FALSE
189	Blautia_caecimuris	1	FALSE	FALSE	FALSE	FALSE
190	Clostridia_bacterium	1	FALSE	FALSE	FALSE	FALSE
191	GGB3819_SGB5184	1	FALSE	FALSE	FALSE	FALSE
192	Butyricimonas_SGB15260	0	FALSE	FALSE	FALSE	FALSE
193	Bacteroides_eggerthii	0	FALSE	FALSE	FALSE	FALSE
194	Acidaminococcus_intestini	1	FALSE	FALSE	FALSE	FALSE
195	Blautia_stercoris	1	FALSE	FALSE	FALSE	FALSE
196	GGB79973_SGB14341	0	FALSE	FALSE	FALSE	FALSE
197	Clostridiaceae_unclassified_SGB15090	0	FALSE	FALSE	FALSE	FALSE
198	GGB42994_SGB4746	1	FALSE	FALSE	FALSE	FALSE
199	Parabacteroides_johnsonii	1	FALSE	FALSE	FALSE	FALSE
200	Sanguibacter_SGB15121	0	FALSE	FALSE	FALSE	FALSE
201	Vescimonas_SGB15087	1	FALSE	FALSE	FALSE	FALSE
202	Sellimonas_intestinalis	0	FALSE	FALSE	FALSE	FALSE
203	GGB9453_SGB14844	1	FALSE	FALSE	FALSE	FALSE
204	Alistipes_dispar	1	FALSE	FALSE	FALSE	FALSE
205	GGB3363_SGB4447	1	FALSE	FALSE	FALSE	FALSE
206	Blautia_producta	1	FALSE	FALSE	FALSE	FALSE
207	Monoglobus_pectinilyticus	1	FALSE	FALSE	FALSE	FALSE
208	Ruminococcus_SGB4421	1	FALSE	FALSE	FALSE	FALSE
209	Dialister_hominis	0	FALSE	FALSE	FALSE	FALSE
210	Faecalimonas_umbilicata	1	FALSE	FALSE	FALSE	FALSE
