AUC
0.5064102564102564
0.6346153846153846
0.5128205128205128
0.5448717948717949
0.5961538461538461
0.5705128205128205
0.5833333333333334
0.5
0.6346153846153846
0.6410256410256411
0.6282051282051282
0.5128205128205128
0.5769230769230769
0.6858974358974359
0.6602564102564102
0.6474358974358974
0.5897435897435898
0.6474358974358974
0.6153846153846154
0.4294871794871795
0.5961538461538461
0.5897435897435896
0.5256410256410257
0.6666666666666667
0.5192307692307692
0.5769230769230769
0.5192307692307692
0.5448717948717949
0.5833333333333333
0.641025641025641
0.49358974358974356
0.45512820512820507
0.5961538461538461
0.5576923076923077
0.4487179487179487
0.5961538461538461
0.5384615384615384
0.7051282051282051
0.5961538461538461
0.4679487179487179
0.6025641025641025
0.5833333333333333
0.6025641025641026
0.5769230769230769
0.6025641025641026
0.4294871794871795
0.6666666666666667
0.6987179487179487
0.6923076923076923
0.6987179487179487
