AUC
0.717948717948718
0.5384615384615385
0.5961538461538463
0.7820512820512822
0.6217948717948718
0.5897435897435896
0.5512820512820513
0.7628205128205128
0.6666666666666666
0.6089743589743589
0.5641025641025641
0.717948717948718
0.46153846153846156
0.532051282051282
0.5512820512820513
0.5256410256410257
0.35897435897435903
0.5961538461538461
0.7500000000000001
0.6538461538461537
0.4230769230769231
0.5192307692307692
0.5256410256410257
0.6346153846153846
0.47435897435897434
0.6153846153846154
0.5256410256410257
0.5064102564102564
0.5192307692307693
0.4679487179487179
0.6346153846153846
0.4358974358974359
0.6153846153846153
0.6346153846153846
0.6666666666666666
0.6794871794871795
0.7179487179487181
0.6025641025641026
0.5512820512820512
0.6217948717948718
0.5769230769230769
0.5576923076923077
0.6987179487179487
0.532051282051282
0.5833333333333334
0.6538461538461539
0.5833333333333333
0.608974358974359
0.641025641025641
0.7115384615384615
