AUC
0.6923076923076923
0.6923076923076923
0.641025641025641
0.7371794871794871
0.6602564102564104
0.5737179487179487
0.7371794871794872
0.6121794871794872
0.532051282051282
0.5897435897435898
0.7115384615384616
0.5865384615384616
0.5224358974358975
0.5416666666666666
0.6955128205128205
0.6762820512820513
0.6666666666666666
0.592948717948718
0.641025641025641
0.6538461538461539
0.6153846153846153
0.6730769230769231
0.6987179487179487
0.608974358974359
0.717948717948718
0.5929487179487178
0.532051282051282
0.7115384615384616
0.6442307692307692
0.657051282051282
0.6666666666666666
0.625
0.6891025641025641
0.47435897435897434
0.5833333333333333
0.6538461538461539
0.6346153846153846
0.6923076923076923
0.7339743589743589
0.5769230769230769
0.6474358974358974
0.6602564102564102
0.6698717948717948
0.7435897435897436
0.5512820512820513
0.6730769230769231
0.5897435897435896
0.6955128205128205
0.6474358974358974
0.6057692307692308
