AUC
0.8869047619047619
0.8988095238095237
0.9047619047619048
0.8690476190476191
0.9166666666666666
0.8869047619047619
0.8928571428571428
0.9166666666666666
0.9285714285714285
0.9702380952380952
0.9226190476190476
0.8988095238095238
0.8928571428571429
0.9464285714285713
0.8809523809523809
0.9166666666666666
0.9047619047619048
0.9404761904761906
0.9345238095238095
0.8809523809523809
0.9285714285714285
0.9166666666666666
0.8809523809523809
0.8928571428571429
0.8928571428571428
0.8869047619047619
0.9345238095238095
0.9345238095238095
0.9047619047619047
0.9285714285714286
0.8928571428571429
0.9226190476190477
0.8988095238095237
0.9047619047619047
0.9523809523809523
0.9166666666666666
0.9166666666666666
0.8928571428571428
0.9404761904761905
0.8928571428571428
0.8809523809523809
0.9107142857142856
0.9107142857142857
0.9226190476190476
0.9166666666666666
0.9166666666666665
0.8690476190476191
0.9642857142857143
0.9464285714285714
0.9345238095238094
